id,title,overview,genres,vote_average,vote_count,movieId,tmdbId,genre_list
35,The Simpsons Movie,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6.9,2335.0,54272,35.0,"['Animation', 'Comedy', 'Family']"
3638,No Reservations,"Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.","[{'id': 35, 'name': 'Comedy'}]",6.1,336.0,54276,3638.0,['Comedy']
4516,My Best Friend,"Catherine refuses to believe that her business partner, the unlikeable François, has a best friend, so she challenges him to set up an introduction. Scrambling to find someone willing to pose as his best pal, François enlists the services of a charming taxi driver to play the part.","[{'id': 35, 'name': 'Comedy'}]",6.1,59.0,54328,4516.0,['Comedy']
8363,Superbad,"High school best buddies are facing separation anxiety as they prepare to go off to college. While attempting to score alcohol for a party with help from a fake ID-toting friend, the guys' evening takes a turn into chaotic territory.","[{'id': 35, 'name': 'Comedy'}]",7.0,2152.0,54503,8363.0,['Comedy']
2009,"4 Months, 3 Weeks and 2 Days","Gabita is pregnant, abortion is strictly forbidden in Romania during the communist regime. Despite this it is common practice and Gabita wants an abortion. The movie follows her and her friend Otilia during the day she has made the appointment with Mr. Bebe to have the abortion.","[{'id': 18, 'name': 'Drama'}]",7.4,158.0,55069,2009.0,['Drama']
7347,Elite Squad,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",7.8,519.0,55721,7347.0,"['Drama', 'Action', 'Crime']"
4523,Enchanted,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",6.6,1512.0,56152,4523.0,"['Comedy', 'Family', 'Fantasy', 'Romance']"
1620,Hitman,"The best-selling videogame, Hitman, roars to life with both barrels blazing in this hardcore action-thriller starring Timothy Olyphant. A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.9,982.0,56156,1620.0,"['Action', 'Crime', 'Drama', 'Thriller']"
2268,The Golden Compass,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",5.8,1347.0,56171,2268.0,"['Adventure', 'Fantasy']"
6537,The Orphanage,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7.1,652.0,56339,6537.0,"['Horror', 'Drama', 'Thriller']"
440,Aliens vs Predator: Requiem,"A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",4.9,758.0,56801,440.0,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']"
2312,In the Name of the King: A Dungeon Siege Tale,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",4.1,227.0,57326,2312.0,"['Adventure', 'Fantasy', 'Action', 'Drama']"
7840,"10,000 BC",A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",5.1,934.0,58293,7840.0,"['Adventure', 'Action', 'Drama', 'Fantasy']"
155,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",8.3,12269.0,58559,155.0,"['Drama', 'Action', 'Crime', 'Thriller']"
3687,Flesh Gordon,"Emperor Wang (the Perverted) is leader of the planet Porno and sends his mighty ""Sex Ray"" towards Earth, turning everyone into sex-mad fiends. Only one man can save the Earth, football player Flesh Gordon. Along with his girlfriend Dale Ardor and Professor Flexi-Jerkoff, they set off towards the source of the Sex Ray, unaware of the perils that face them!","[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",4.5,28.0,59935,3687.0,"['Comedy', 'Science Fiction']"
8836,The X Files: I Want to Believe,"Six years after the events of The X-Files series finale, former FBI agent Doctor Dana Scully is now a staff physician at Our Lady of Sorrows, a Catholic hospital, and treating a boy named Christian who has Sandhoff disease, a terminal brain condition. FBI agent Drummy arrives to ask Scully’s help in locating Fox Mulder, the fugitive former head of the X-Files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young FBI agent Monica Banan.  Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.","[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.5,534.0,60760,8836.0,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
8880,Che: Part Two,"After the Cuban Revolution, Che is at the height of his fame and power. Then he disappears, re-emerging incognito in Bolivia, where he organizes a small group of Cuban comrades and Bolivian recruits to start the great Latin American Revolution. Through this story, we come to understand how Che remains a symbol of idealism and heroism that lives in the hearts of people around the world.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",6.7,155.0,64501,8880.0,"['Drama', 'History', 'War']"
2253,Valkyrie,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",6.7,1195.0,64983,2253.0,"['Drama', 'Thriller', 'History', 'War']"
1977,The Grudge 3,"Jake, the sole survivor of The Grudge 2 massacre, is tortured by chilling visions of Kayako and Toshio that have led to his hospitalization. Jake's caretaker, Dr. Sullivan is determined to investigate his horrifying tales. She explores his Chicago home, finding another family on the brink of succumbing to the curse. It becomes clear that Jake's terrifying stories are true, and a mysterious Japanese woman may be the only hope of banishing the spirits forever...unless her plan destroys them all.","[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.3,150.0,66066,1977.0,"['Mystery', 'Horror', 'Thriller']"
8373,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",6.0,3192.0,69526,8373.0,"['Science Fiction', 'Action', 'Adventure']"
8899,Lorna's Silence,"In order to become the owner of a snack bar with her boyfriend, Lorna, a young Albanian woman living in Belgium, becomes an accomplice to a diabolical plan devised by mobster Fabio.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.7,42.0,70846,8899.0,"['Crime', 'Drama']"
26320,Taking Woodstock,"The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighbor’s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his life–and American culture–forever.","[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.2,129.0,70984,26320.0,"['Music', 'Comedy', 'Drama']"
25941,Harry Brown,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",6.7,351.0,74948,25941.0,"['Thriller', 'Crime', 'Drama', 'Action']"
2754,Abel,"An extremely weird comedy about the life of 31- year-old Abel, who has never left home. After failing with doctors and psychiatrists, Abel's father Victor brings home Christine, a friend, in an attempt to teach Abel basic social skills. After that trouble starts and Abel is thrown out into the street.","[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",6.7,11.0,80717,2754.0,"['Comedy', 'Foreign']"
90603,Beauty Is Embarrassing,"Raised in the Tennessee mountains, Wayne White started his career as a cartoonist in NYC. He quickly found success as one of the creators of the Pee-wee's Playhouse TV show which soon led to more work designing some of the most arresting and iconic images in pop culture. Recently his word paintings featuring pithy and and often sarcastic text statements finely crafted onto vintage landscape paintings have made him a darling of the fine art world. The movie chronicles the vaulted highs and crushing lows of an artist struggling to find peace and balance between his professional work and his personal art. This is especially complicated for a man who struggles with the virtues he most often mocks in his art...Vanity, ego and fame.","[{'id': 99, 'name': 'Documentary'}]",8.2,6.0,100032,90603.0,['Documentary']
4226,Shriek If You Know What I Did Last Friday the Thirteenth,Another spoof of the Scream/I Know What You Did Last Summer horror gene involving a group of popular high school students stalked by a bumbling masked killer while a dogged reporter named Hagitha Utslay covers the story and of the plight of the prime suspect and transfer student Dawson.,"[{'id': 35, 'name': 'Comedy'}]",4.8,70.0,121113,4226.0,['Comedy']
4912,Confessions of a Dangerous Mind,"Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said.","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",6.6,281.0,6003,4912.0,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
